cust_id,gender
3595,0.4684690426171638
3596,0.3033826931216825
3597,0.27862904996199184
3598,0.3063292932703112
3599,0.38483857874527627
3600,0.34584272984563397
3601,0.1935238583279606
3602,0.3925953232499704
3603,0.20976287089474582
3604,0.3382995314937909
3605,0.330526982703857
3606,0.39305677343573625
3607,0.330620244602635
3608,0.31821145414983754
3609,0.2970006201919886
3610,0.38672452202187463
3611,0.415120959349102
3612,0.44190010985946765
3613,0.24981194400712667
3614,0.5250756016861761
3615,0.2659072327884802
3616,0.3451415948138695
3617,0.4805415538482902
3618,0.3534908660459204
3619,0.19172521009890417
3620,0.34616440122354675
3621,0.404042731289733
3622,0.4031717617675416
3623,0.4136574746125988
3624,0.24818375525939465
3625,0.37800855221231877
3626,0.3571551892642845
3627,0.22030123546180785
3628,0.41133098139588703
3629,0.25462439878278237
3630,0.27086513901019205
3631,0.5137963863535746
3632,0.33904405783864716
3633,0.1891446949151275
3634,0.2764855045474914
3635,0.26499018643235284
3636,0.46613897303734075
3637,0.36747409805337883
3638,0.2981357196242852
3639,0.4193244611863284
3640,0.3612492069313054
3641,0.18785639906772209
3642,0.41238898105255045
3643,0.2993635503561743
3644,0.32175185459185146
3645,0.32000495702213544
3646,0.265116018426596
3647,0.324725445546299
3648,0.42583494839861286
3649,0.36118309938381166
3650,0.298253221750851
3651,0.40394673683963833
3652,0.28012867743517744
3653,0.35184589816523565
3654,0.3781649997885858
3655,0.3849212816530702
3656,0.4162491650158767
3657,0.3387539990533496
3658,0.19709475707625812
3659,0.1783291003092241
3660,0.2535263197257234
3661,0.3218210640546847
3662,0.24035788334298
3663,0.35268165141639474
3664,0.5093183983802813
3665,0.43584343761505
3666,0.47152522208590447
3667,0.25167743313051977
3668,0.3319818555392083
3669,0.4242426034819011
3670,0.27188836777425895
3671,0.5182133212771776
3672,0.24272638748099012
3673,0.37130304265337444
3674,0.3712124290947489
3675,0.3803895796688841
3676,0.29867090631102905
3677,0.4646260882617463
3678,0.2895982013563187
3679,0.36973573796552306
3680,0.2600549694375647
3681,0.3741726786088483
3682,0.36837080552488394
3683,0.15514774312142512
3684,0.290238501169539
3685,0.34721910462868744
3686,0.26170475565642337
3687,0.36631220124126473
3688,0.3185701134247595
3689,0.45317066272949313
3690,0.33739828546126915
3691,0.1962262005371729
3692,0.24766651000908688
3693,0.30690987690073845
3694,0.22396343228001833
3695,0.4309223679783641
3696,0.41334748473172295
3697,0.3466874114928425
3698,0.26431586331281504
3699,0.3425309552805491
3700,0.24506765751422535
3701,0.23102934794527588
3702,0.3353061055570767
3703,0.42951112910908
3704,0.3771807359907913
3705,0.437217227656817
3706,0.2583666592581358
3707,0.2609485089207871
3708,0.22304445455270944
3709,0.23571215220674482
3710,0.23174017279617432
3711,0.22579707196596538
3712,0.43480722176047565
3713,0.21407500687826908
3714,0.3716949921697062
3715,0.17887926456791065
3716,0.28118287984989193
3717,0.4176000423992115
3718,0.17352634008243698
3719,0.2928917571313279
3720,0.35664889924231796
3721,0.41287122568722223
3722,0.20223774948219692
3723,0.33637831976811733
3724,0.33582327232557363
3725,0.3535984596627024
3726,0.37722552750732097
3727,0.34286580524100096
3728,0.3423491055204536
3729,0.434859514657788
3730,0.3296719917174958
3731,0.3483225931961703
3732,0.32680888505298783
3733,0.3512370512327997
3734,0.21713305888377557
3735,0.2963158118792783
3736,0.23095302502203613
3737,0.41048785880803956
3738,0.24633213520387617
3739,0.5265442960215942
3740,0.371007727090711
3741,0.5126189831492658
3742,0.34247745529092094
3743,0.23931172916408294
3744,0.3010188852242356
3745,0.279496943201033
3746,0.39219351257572826
3747,0.21845498480687792
3748,0.15201911745153476
3749,0.4080961863984029
3750,0.29849456337786756
3751,0.3746204528056007
3752,0.23227912155580452
3753,0.47093371709635784
3754,0.3132674804270586
3755,0.5365112071804009
3756,0.4586439172752686
3757,0.41334465754975797
3758,0.3359404444571865
3759,0.3258955357574951
3760,0.16207145871980078
3761,0.34428900623479153
3762,0.28426723786020225
3763,0.16105609719985567
3764,0.48946273619156594
3765,0.191412979414138
3766,0.3989743549629581
3767,0.37486173807985523
3768,0.23591782125317035
3769,0.24425136301853634
3770,0.4255620863128873
3771,0.2231593751177602
3772,0.35928128620411703
3773,0.3404158349039044
3774,0.2754971529259532
3775,0.4489095241056013
3776,0.5138048090210661
3777,0.2952460732773436
3778,0.31573022567381165
3779,0.33079839782476816
3780,0.39196181131739544
3781,0.4057247200206402
3782,0.3274221450129349
3783,0.29013647072470916
3784,0.34950425007079466
3785,0.4686114691721516
3786,0.32071501958091586
3787,0.40062782470616803
3788,0.3502185756417415
3789,0.22970528790668343
3790,0.1521739921223547
3791,0.32788848957382977
3792,0.47334922772095284
3793,0.40875860973696854
3794,0.28216466253534467
3795,0.4562797575624987
3796,0.13583850740437703
3797,0.4792133492365761
3798,0.34505186643666674
3799,0.37440429653584106
3800,0.1834298368490516
3801,0.14375298995796418
3802,0.2584738766591623
3803,0.2174389958491879
3804,0.27033088448479353
3805,0.396621565962455
3806,0.3978370664998662
3807,0.18025280613543676
3808,0.47164277981244046
3809,0.25528961317338167
3810,0.2951284607760732
3811,0.49085390295416564
3812,0.4353785668890534
3813,0.370185695380343
3814,0.29677684421779854
3815,0.5376375418762246
3816,0.3594845468535931
3817,0.22680866006216036
3818,0.3948016393878981
3819,0.28912224160973976
3820,0.2880167439372826
3821,0.5364857379747449
3822,0.25446073621057236
3823,0.2256929306164166
3824,0.3163686002393425
3825,0.4656173638847476
3826,0.3643659807660692
3827,0.3595242288351524
3828,0.24803465479424516
3829,0.35315787300378
3830,0.446211375031689
3831,0.23272278357058038
3832,0.25523817976259067
3833,0.16301494150161258
3834,0.32026304932657396
3835,0.1894630755528155
3836,0.23402427470555406
3837,0.19499282818353353
3838,0.4062165602942067
3839,0.4042681096287103
3840,0.3068933800191887
3841,0.23062674927674343
3842,0.2811365123294732
3843,0.22694691572755313
3844,0.38481642768120394
3845,0.2528033256661901
3846,0.2808801588996592
3847,0.2821517930566164
3848,0.28413030424907676
3849,0.44186988435997016
3850,0.20318537757594698
3851,0.19532259021857723
3852,0.37636777487488876
3853,0.4051136913719343
3854,0.31492592629590055
3855,0.205360885155969
3856,0.47093804069864764
3857,0.21820334456718843
3858,0.2881403734537136
3859,0.3655539703247365
3860,0.4535496615997328
3861,0.24040861715163714
3862,0.31733959185228194
3863,0.4259334322968421
3864,0.4199385097704311
3865,0.39426554550849163
3866,0.38621855006605704
3867,0.3589647240749765
3868,0.35317962437177053
3869,0.3368910742157423
3870,0.2714692920211791
3871,0.3350630863141504
3872,0.4075730782830929
3873,0.32284074067431834
3874,0.3341140274171898
3875,0.18674620452876975
3876,0.30190800287648245
3877,0.1854901993748177
3878,0.3958041976093689
3879,0.4213477072308691
3880,0.3457110264475473
3881,0.18312414579354697
3882,0.29557571108011926
3883,0.28497992226351554
3884,0.21675774415032031
3885,0.3724127089359539
3886,0.432742416950508
3887,0.30602540011639157
3888,0.30086853392655555
3889,0.23100841274451572
3890,0.4382358110020961
3891,0.28187570791796007
3892,0.17550181284624253
3893,0.2436658416367277
3894,0.17891400165616866
3895,0.12404196458060167
3896,0.26137713252528877
3897,0.2323577287997522
3898,0.4587786019446947
3899,0.27822030323841085
3900,0.4558648490309418
3901,0.40983374990387234
3902,0.29843915037754914
3903,0.30122022421606653
3904,0.2754252649945371
3905,0.27744705101796846
3906,0.40485253822410605
3907,0.16014784458865405
3908,0.3299600447294857
3909,0.47537756012000754
3910,0.35260865009635867
3911,0.17967437761960842
3912,0.43116195916674316
3913,0.3924590515238875
3914,0.22382913879323796
3915,0.19170780224477663
3916,0.27739923336075306
3917,0.39654607722551766
3918,0.3944152952721058
3919,0.15227470764610027
3920,0.431309611309443
3921,0.30914868904756304
3922,0.4069102390898084
3923,0.4895046018538518
3924,0.4067319697454955
3925,0.16618587010689684
3926,0.29121142654994836
3927,0.15741236695080402
3928,0.40780523327331414
3929,0.3292333212263493
3930,0.31244313147177416
3931,0.20526534715542574
3932,0.38360056501884027
3933,0.3935796882967111
3934,0.19164943746782762
3935,0.2461307914114639
3936,0.18847141955160052
3937,0.24097330233556175
3938,0.4016258440651994
3939,0.3000981282651135
3940,0.34081946199093627
3941,0.33308602211900246
3942,0.16604744300584873
3943,0.25439169014796925
3944,0.18690437486464415
3945,0.32383879264573634
3946,0.3580859290668307
3947,0.149758092545095
3948,0.34352874166762265
3949,0.42612360746499883
3950,0.3020374898533953
3951,0.3531843733124993
3952,0.32098142644591054
3953,0.3868464237647579
3954,0.4351399721891368
3955,0.3433561808067789
3956,0.34556045535703794
3957,0.22748962638472878
3958,0.35997956323564984
3959,0.28561178122245867
3960,0.44596139105421573
3961,0.44566238801934527
3962,0.49078764606154374
3963,0.1802098865797673
3964,0.3818634938980713
3965,0.4718585728909615
3966,0.22077099919806678
3967,0.25084852617215525
3968,0.44313001496034055
3969,0.270783492184225
3970,0.25708985937487827
3971,0.19552011271826522
3972,0.4540459190521179
3973,0.4676402287899324
3974,0.3026119611244557
3975,0.44149243158086526
3976,0.3499064268059668
3977,0.2978079820349348
3978,0.3796216990373677
3979,0.3523588799749446
3980,0.3040102324898199
3981,0.19944394011844463
3982,0.3127232597968697
3983,0.37910318068727233
3984,0.30415669030526776
3985,0.19135246662493155
3986,0.16985851143642086
3987,0.1499263780932088
3988,0.25529307691246256
3989,0.4347552142802328
3990,0.3235965549516894
3991,0.3637701343774119
3992,0.1769546754346708
3993,0.22993295759641008
3994,0.19299553073344977
3995,0.3364074903430334
3996,0.27433731304394837
3997,0.29380802633534236
3998,0.4432720852434251
3999,0.4010809682122971
4000,0.3185840922115429
4001,0.28798692937659637
4002,0.34985525186357835
4003,0.2471083058941592
4004,0.3419153332662519
4005,0.27676939328374217
4006,0.4420065289678239
4007,0.3528355507951323
4008,0.3277972085144075
4009,0.34505665420635523
4010,0.28198078149485034
4011,0.3901791702989027
4012,0.3101338622553021
4013,0.3003726066078603
4014,0.22379063713501357
4015,0.3116124625828979
4016,0.2534478071118883
4017,0.31431411390203967
4018,0.35458926519310524
4019,0.30579608705340533
4020,0.1982144961988152
4021,0.32385428673986155
4022,0.43370785950571267
4023,0.30805050386184774
4024,0.3898187776190032
4025,0.3806790635810694
4026,0.46862033814970816
4027,0.46769399554520236
4028,0.29507538452983095
4029,0.17899924738140324
4030,0.16419738742857118
4031,0.23234467608447876
4032,0.37613284272083675
4033,0.43358736519421115
4034,0.254753237042554
4035,0.3717909101822922
4036,0.3288907478711163
4037,0.17641966912194945
4038,0.32778671247674346
4039,0.17179870729529806
4040,0.32001964342822165
4041,0.3199835044709114
4042,0.22005346982138452
4043,0.2583456905785332
4044,0.41041072266393175
4045,0.564784991288937
4046,0.3089915756938011
4047,0.18944498413541944
4048,0.39295633554718556
4049,0.3346752201780555
4050,0.17092151640799763
4051,0.32284296047339284
4052,0.23072148835884737
4053,0.2773685585998346
4054,0.32680316700095813
4055,0.4744249297767904
4056,0.4540459190521179
4057,0.33248789360312586
4058,0.3376191252982021
4059,0.43496950520280947
4060,0.349276262031301
4061,0.2942046759955916
4062,0.43159560768072197
4063,0.2822188384783876
4064,0.3820943597128438
4065,0.41931204141360534
4066,0.299913740929859
4067,0.1823573709623999
4068,0.23674351999599216
4069,0.37637617718251726
4070,0.2152209281265555
4071,0.33398756903652665
4072,0.28022279710801834
4073,0.1855629986606343
4074,0.21769404183099045
4075,0.36362634278797357
4076,0.3508150566796602
4077,0.26704237606520403
4078,0.42261305379857494
4079,0.45536002353524146
4080,0.43781259831044395
4081,0.17837724150001708
4082,0.2649906450048496
4083,0.3574746573175507
4084,0.40142539265345784
4085,0.2857144597995448
4086,0.44591709368584903
4087,0.38814074223353356
4088,0.2954917534420904
4089,0.19509519881467494
4090,0.268616656474414
4091,0.5075203472678843
4092,0.3619725911635008
4093,0.40521581186978756
4094,0.336768126913218
4095,0.23255254829902663
4096,0.4400456669965511
4097,0.4911885216183291
4098,0.36751006966156674
4099,0.44956616239817876
4100,0.4602668539442714
4101,0.40786598936242124
4102,0.24887218199527303
4103,0.19184408559324598
4104,0.14501522466497188
4105,0.4055397606497979
4106,0.14902685961202203
4107,0.2883491077910876
4108,0.3258636184898236
4109,0.3250150776364132
4110,0.19480830406371186
4111,0.4629426544080973
4112,0.26535123115857995
4113,0.2625125492448975
4114,0.3962406798414081
4115,0.4236478758321707
4116,0.3905095444924087
4117,0.3360385290603692
4118,0.2575010567257072
4119,0.3663438048746096
4120,0.3576067436548031
4121,0.4215980354310049
4122,0.36503840217881134
4123,0.3279927353609158
4124,0.519569351263855
4125,0.26887774092813793
4126,0.17195891894563956
4127,0.2490616957746163
4128,0.15148634592169485
4129,0.39435726136450894
4130,0.3165067543010059
4131,0.36410858060409884
4132,0.27501099359740633
4133,0.2528793976233255
4134,0.40225061032324105
4135,0.2807205343178995
4136,0.33813568948820444
4137,0.2522882374691033
4138,0.285609717630243
4139,0.2879800634940669
4140,0.4417118147531426
4141,0.2366831220973388
4142,0.1925615057079452
4143,0.23771653447750052
4144,0.4270259998335786
4145,0.4545016391374756
4146,0.3013845121174156
4147,0.3786745408082364
4148,0.37904009093947955
4149,0.40330493279618485
4150,0.2771555984893859
4151,0.4093647754803795
4152,0.40190444275481857
4153,0.4109132789209899
4154,0.34718181979947843
4155,0.28633948719954627
4156,0.30283793374305323
4157,0.2989770718651612
4158,0.3545614033658723
4159,0.18449471897407965
4160,0.4381228338482414
4161,0.23677462567166965
4162,0.4940203472678843
4163,0.34405218026013906
4164,0.4507527938432802
4165,0.422098552539909
4166,0.3429711540680008
4167,0.4514982340021623
4168,0.4227968788070098
4169,0.27285112424796554
4170,0.35611343571548326
4171,0.40682911695304275
4172,0.2272461140894195
4173,0.36623508722452514
4174,0.35383700504840393
4175,0.29274552297046436
4176,0.33817029729157694
4177,0.22717255460564265
4178,0.3070404339770589
4179,0.15880558169421072
4180,0.2604952496927389
4181,0.13606131855953188
4182,0.35087119410984796
4183,0.22699142401141212
4184,0.1832786674210621
4185,0.17698744231169392
4186,0.30566752850747414
4187,0.16401198704691086
4188,0.46061118180118277
4189,0.37442333310605674
4190,0.15847024913135097
4191,0.3829290154692624
4192,0.42298558813983816
4193,0.37661410713602417
4194,0.392770160619544
4195,0.5439068434896683
4196,0.43423468030926515
4197,0.3851430401442546
4198,0.318057309216912
4199,0.24431265952080639
4200,0.3287456330657107
4201,0.3830203128135837
4202,0.15718144448209637
4203,0.3794585521297629
4204,0.4068889032394466
4205,0.19660325265865938
4206,0.3637293065793989
4207,0.26321927504604653
4208,0.2743652967389019
4209,0.47393705197185265
4210,0.272475354936103
4211,0.32158757229643015
4212,0.3811136012960972
4213,0.22275828197485134
4214,0.2248439773402381
4215,0.28035783020664445
4216,0.4316277924705049
4217,0.2302423165298121
4218,0.34383345101725415
4219,0.4114671654230399
4220,0.47152522208590447
4221,0.30609294368945106
4222,0.40002723707911303
4223,0.1884414804037383
4224,0.19284084391558673
4225,0.29487891265911786
4226,0.37926282740469597
4227,0.3953121538218859
4228,0.37231733854029675
4229,0.3362496691821225
4230,0.359107003679059
4231,0.36420517362085436
4232,0.3465012441261031
4233,0.18026516220984765
4234,0.35049925881181354
4235,0.4049816819958456
4236,0.30479933020048344
4237,0.42801468958328803
4238,0.397324747855848
4239,0.3532246128790921
4240,0.18346981654819794
4241,0.17376258992568283
4242,0.22743870775150693
4243,0.2113467350139569
4244,0.34194079675608074
4245,0.3114864266345976
4246,0.49873508629049035
4247,0.381109132277091
4248,0.2315179848349994
4249,0.3727833124190385
4250,0.1851954812572902
4251,0.3720492347520433
4252,0.25878424591209387
4253,0.32213754249577514
4254,0.3404163099868562
4255,0.27075715575473813
4256,0.17009223368358903
4257,0.35539081232331654
4258,0.4476015792788015
4259,0.443031120512012
4260,0.47517969337394994
4261,0.14415004540811843
4262,0.2100269327865284
4263,0.3199116353002059
4264,0.3503067796118514
4265,0.14057202404911273
4266,0.45182283347242724
4267,0.21097628643601257
4268,0.13961720767285343
4269,0.2446531081012969
4270,0.35069788918027195
4271,0.3360277102893578
4272,0.15687334711804854
4273,0.3946702528310365
4274,0.3882811261785198
4275,0.35501208929385164
4276,0.38510665874903544
4277,0.38535844592295965
4278,0.22981675494067302
4279,0.41432717201154334
4280,0.3393368329739387
4281,0.3344962199700734
4282,0.30351237673534787
4283,0.34272692839397206
4284,0.43116195916674316
4285,0.4085386065678418
4286,0.341398551745686
4287,0.36183296044845975
4288,0.3022096226302747
4289,0.4121358398581954
4290,0.25486961936859104
4291,0.2411040144390883
4292,0.36085538341442414
4293,0.40980344678559055
4294,0.18070516078745427
4295,0.22044525267846538
4296,0.44011710925162034
4297,0.2868307281873473
4298,0.22274158480145395
4299,0.3366957811436022
4300,0.1461737591537902
4301,0.2525520841744464
4302,0.1701438104389376
4303,0.16280016010604545
4304,0.3309771058221649
4305,0.45177373248967156
4306,0.4135528010474808
4307,0.15566997108691247
4308,0.28787005450917574
4309,0.20092060434634063
4310,0.24243729236431633
4311,0.493970233523691
4312,0.35570522553927686
4313,0.41067574374492777
4314,0.24293186487591123
4315,0.3741286454396712
4316,0.39562288995509065
4317,0.3850130860178445
4318,0.3017169010356271
4319,0.4754105060531842
4320,0.32411985860133996
4321,0.28098873898459176
4322,0.27276419855089984
4323,0.2562246340817857
4324,0.38489282505267697
4325,0.4066220362559173
4326,0.3959625413902429
4327,0.3686849371933588
4328,0.24383359882901467
4329,0.3343741098055814
4330,0.3674499339274177
4331,0.3580728401586732
4332,0.453770656087012
4333,0.3249001859251199
4334,0.257732393119061
4335,0.26482551409664906
4336,0.41361814888014026
4337,0.4161014864764354
4338,0.418150612512917
4339,0.2184858340635131
4340,0.18183545143658214
4341,0.38919662854097825
4342,0.44133585391792524
4343,0.14089199873808061
4344,0.39543401178506143
4345,0.2006904043289813
4346,0.14901111386526758
4347,0.33831966994145035
4348,0.4323150954037854
4349,0.49378875252577
4350,0.18332295616783972
4351,0.1942489372983337
4352,0.39201273170362816
4353,0.35571246383001637
4354,0.2462331422719311
4355,0.29490916930188826
4356,0.35242072822071613
4357,0.32499595104326007
4358,0.40611715592387315
4359,0.403900116886338
4360,0.5659853497470824
4361,0.44524182204235496
4362,0.26632330229844475
4363,0.3458665159486857
4364,0.2815976746675774
4365,0.30701487143485007
4366,0.18169237856242684
4367,0.338169688237999
4368,0.1494856546913573
4369,0.37026829737666506
4370,0.2857629273416168
4371,0.38804576416499287
4372,0.40730135643202503
4373,0.3988143112143719
4374,0.3551004455218116
4375,0.38855065516387816
4376,0.3823394383155829
4377,0.24172388300761294
4378,0.2852870274516182
4379,0.41301073997632576
4380,0.37481298866002644
4381,0.17604834998791422
4382,0.36836991407124187
4383,0.3955238139098548
4384,0.4351462918277956
4385,0.3173251817811867
4386,0.2495399854101304
4387,0.3677918412919585
4388,0.4166678206666582
4389,0.47771993037601235
4390,0.3244968403658254
4391,0.3698445993537504
4392,0.3634138870060313
4393,0.2533524435811074
4394,0.275311970220854
4395,0.3228996003995328
4396,0.3567779653788951
4397,0.26915746186543993
4398,0.4562294884223413
4399,0.23539633538688345
4400,0.28568535267165757
4401,0.3223500169815336
4402,0.36332226170410964
4403,0.27635392671525194
4404,0.32359531607143166
4405,0.40820434814230266
4406,0.3315016441186093
4407,0.41089515533300813
4408,0.3668096568648427
4409,0.3386003444476057
4410,0.45653473885377677
4411,0.3760290661199878
4412,0.16929667740205404
4413,0.2904206240429999
4414,0.3615062980845861
4415,0.3004124724259437
4416,0.44663223725641
4417,0.3474654031636058
4418,0.27653838599897573
4419,0.2533589780973397
4420,0.21838410151535043
4421,0.26936150698769384
4422,0.4495567811636165
4423,0.39206976236333235
4424,0.47006781577665313
4425,0.2812634525245218
4426,0.2915124872729333
4427,0.27202515252900095
4428,0.34383280113262704
4429,0.4414684402839042
4430,0.3968980310513702
4431,0.41708387967894917
4432,0.37020382809574687
4433,0.2153175699137407
4434,0.18483270745752986
4435,0.46661395748477363
4436,0.1866017964354936
4437,0.2793389403372633
4438,0.26372191047926014
4439,0.47995482292455205
4440,0.22250746277393607
4441,0.2288403261540808
4442,0.3385514726109707
4443,0.16470564796577988
4444,0.37942867598575736
4445,0.40178007314952824
4446,0.3618051325932421
4447,0.3542409903821289
4448,0.36939899868441795
4449,0.25536287746245473
4450,0.1602615420614377
4451,0.35243701541887923
4452,0.44555181843310215
4453,0.2064359613595499
4454,0.4288791355840745
4455,0.2764285190737421
4456,0.2626652068033597
4457,0.17787830010495578
4458,0.21308963873735362
4459,0.2519914850415801
4460,0.31307229862097813
4461,0.29137534414004007
4462,0.4129773458896971
4463,0.3681005996775134
4464,0.1403333948396919
4465,0.35039390898522355
4466,0.3247387500376875
4467,0.3619811381547119
4468,0.3916316724104487
4469,0.3327274793450215
4470,0.1869887492158879
4471,0.3223412207392294
4472,0.3844839297808489
4473,0.4199693082199705
4474,0.26045849930022774
4475,0.4055248688710851
4476,0.3841132011532386
4477,0.20013665909588965
4478,0.4514982340021623
4479,0.3671584044953493
4480,0.294692610796528
4481,0.15448609066636368
4482,0.3590223545874565
4483,0.2655054336611512
4484,0.43492503706252444
4485,0.32097624726893853
4486,0.20999829345111867
4487,0.31598490238326593
4488,0.25029524988003354
4489,0.3269674497276969
4490,0.210416642109608
4491,0.3327164714942746
4492,0.3821825528614001
4493,0.38148013523549973
4494,0.17107135534726203
4495,0.3048383919924116
4496,0.28592785475548793
4497,0.4997206827196172
4498,0.32586114590539295
4499,0.35359049030639467
4500,0.5114031292342966
4501,0.2606015286683505
4502,0.2403592166472541
4503,0.3542531078291988
4504,0.29011796047297156
4505,0.3748406152079697
4506,0.28130327061274446
4507,0.19411512413759194
4508,0.33404280465531966
4509,0.25494465005065875
4510,0.17483829179835428
4511,0.32625505514757125
4512,0.3619475881761576
4513,0.28734782298303674
4514,0.3588030163343411
4515,0.3321457221490942
4516,0.3137993185089468
4517,0.27477633785597516
4518,0.2835298594283668
4519,0.3910914357194281
4520,0.4265777786784903
4521,0.3509286796987476
4522,0.16648825156319252
4523,0.1519889759160981
4524,0.44104946343454615
4525,0.4262430474358478
4526,0.3474103412593147
4527,0.20284581323626658
4528,0.4892528191023737
4529,0.3288098170748782
4530,0.38777918049296367
4531,0.3896605515981193
4532,0.4724134571961983
4533,0.36410933745557506
4534,0.41799994928558887
4535,0.18900875509525014
4536,0.3607718265567887
4537,0.31519233669077323
4538,0.2728443425292223
4539,0.3771858480596971
4540,0.361210683860449
4541,0.34173586765578934
4542,0.351711382446064
4543,0.3282826778747308
4544,0.25146257146030687
4545,0.33820675604675066
4546,0.2565340734909556
4547,0.22590028116350008
4548,0.3218248824173525
4549,0.30210350765204863
4550,0.30347421205662556
4551,0.40621894574474465
4552,0.28278937193564796
4553,0.3392913806638006
4554,0.4511133444217552
4555,0.1712452302297773
4556,0.3807018325797212
4557,0.32638316342873336
4558,0.3722619723930367
4559,0.20717089378605416
4560,0.32442222264594833
4561,0.1386875350875909
4562,0.3139155371794437
4563,0.39183555893434907
4564,0.2567543850785494
4565,0.3811208740880108
4566,0.2540874495605116
4567,0.3654884870307899
4568,0.3825356356557408
4569,0.3236894109214897
4570,0.2851458765971621
4571,0.3029146556551127
4572,0.24736111260394883
4573,0.27178525870419096
4574,0.3930848264039076
4575,0.42699366099925135
4576,0.34396667687045407
4577,0.3705508169961331
4578,0.33979200363384443
4579,0.16275617731865627
4580,0.2309991404880741
4581,0.46218490683468244
4582,0.21855571139500177
4583,0.4192828616265682
4584,0.24432409512603687
4585,0.3564579511480831
4586,0.353413173646137
4587,0.3268847019197472
4588,0.37452196339524607
4589,0.13826135935079498
4590,0.34002886680472505
4591,0.31823403449479476
4592,0.2885683953356199
4593,0.41150377673441946
4594,0.3207866427697665
4595,0.23464808542574375
4596,0.3888510711357849
4597,0.43491989601561315
4598,0.3993372239303148
4599,0.2670079688300176
4600,0.349749328619998
4601,0.326513110493319
4602,0.25468880725142434
4603,0.19833333603447234
4604,0.40568228409176654
4605,0.3106662015149694
4606,0.1953745840273619
4607,0.24089307648631791
4608,0.32412965514851344
4609,0.4048290405182486
4610,0.38433308490207446
4611,0.4017709532620198
4612,0.3978436419523231
4613,0.3604729887406556
4614,0.3137843481310135
4615,0.43709616603693324
4616,0.12863180028642235
4617,0.32318762231317066
4618,0.23785060517790016
4619,0.3735729380175409
4620,0.41772525731354365
4621,0.32304057916176426
4622,0.4559136626839117
4623,0.3421764209503087
4624,0.3384042692272118
4625,0.36825836045836335
4626,0.38455366825322634
4627,0.3991882409601565
4628,0.3220640507124301
4629,0.30463593884248813
4630,0.3120956079130708
4631,0.3581385845889508
4632,0.20904068835255338
4633,0.18335444785217345
4634,0.21872148705375793
4635,0.30563956009891263
4636,0.5123315768962569
4637,0.285996485596079
4638,0.24975223903296737
4639,0.20546189398232098
4640,0.34741242938711764
4641,0.33112580358980415
4642,0.18362033041802092
4643,0.15526022273189616
4644,0.3231569785436956
4645,0.3991531984266768
4646,0.277640229520875
4647,0.41248376014446075
4648,0.37503353810848855
4649,0.3282190958612945
4650,0.2913438319944364
4651,0.17507746144212952
4652,0.25775304064128174
4653,0.3013526867492631
4654,0.31567533692946165
4655,0.37002854052209366
4656,0.3180369034433954
4657,0.37270555065704913
4658,0.3127003799504589
4659,0.3839563431510337
4660,0.17634225524656638
4661,0.4578862795174012
4662,0.18659630935809446
4663,0.37575164370227987
4664,0.2037901412812886
4665,0.5405965904830966
4666,0.20668909606134175
4667,0.2523485945744314
4668,0.28901646414467214
4669,0.40045426402429707
